宁蒗泸沽湖机场,530724,云南省丽江市宁蒗彝族自治县,100.76156,27.538409
文山砚山机场,532622,云南省文山壮族苗族自治州砚山县,104.328079,23.556375
腾冲驼峰机场,530581,云南省保山市腾冲市,98.485547,24.93537
保山云瑞机场,530502,云南省保山市隆阳区,99.167978,25.049548
普洱思茅机场,530802,云南省普洱市思茅区,100.960477,22.790816
澜沧景迈机场,530828,云南省普洱市澜沧拉祜族自治县,99.786026,22.413377
临沧机场,530902,云南省临沧市临翔区,100.025601,23.736758
沧源机场,530927,云南省临沧市沧源佤族自治县,99.373155,23.272125
昆明长水国际机场,530111,云南省昆明市官渡区,102.932521,25.100552
昆明长水国际机场S1卫星厅,530111,云南省昆明市官渡区,102.938837,25.108396
德宏芒市机场,533103,云南省德宏傣族景颇族自治州芒市,98.531945,24.399057
陇川广宋机场,533124,云南省德宏傣族景颇族自治州陇川县,97.904261,24.263571
乌海机场,150302,内蒙古自治区乌海市海勃湾区,106.805016,39.794383
呼伦贝尔东山国际机场,150702,内蒙古自治区呼伦贝尔市海拉尔区,119.830312,49.209297
满洲里西郊国际机场,150781,内蒙古自治区呼伦贝尔市满洲里市,117.338166,49.569694
莫旗通用机场,150722,内蒙古自治区呼伦贝尔市莫力达瓦达斡尔族自治旗,124.43949,48.387988
阿荣通用机场,150721,内蒙古自治区呼伦贝尔市阿荣旗,123.301728,48.354965
呼伦贝尔巴彦库仁通用机场,150725,内蒙古自治区呼伦贝尔市陈巴尔虎旗,119.348882,49.308294
扎兰屯成吉思汗机场,150783,内蒙古自治区呼伦贝尔市扎兰屯市,122.773217,47.869
根河敖鲁古雅机场,150785,内蒙古自治区呼伦贝尔市根河市,121.388752,50.70189
巴彦淖尔天吉泰机场,150821,内蒙古自治区巴彦淖尔市五原县,107.744703,40.927155
乌拉特中旗通用机场,150824,内蒙古自治区巴彦淖尔市乌拉特中旗,108.384393,41.696479
包头东河机场,150202,内蒙古自治区包头市东河区,110.004778,40.561607
五当召机场,150205,内蒙古自治区包头市石拐区,110.243511,40.709178
阿拉善左旗机场,152921,内蒙古自治区阿拉善盟阿拉善左旗,105.58847,38.748802
额济纳旗桃来机场,152923,内蒙古自治区阿拉善盟额济纳旗,101.002417,42.016776
泸州云龙机场航站楼,152921,内蒙古自治区阿拉善盟阿拉善左旗,104.762878,37.986963
阿拉善右旗机场,152922,内蒙古自治区阿拉善盟阿拉善右旗,101.551155,39.225695
